Country,Year,lvl4,Vessel_length,Area,Species,Landings,Value,FU
UKN,2016,SSC_DEF,all,27.7.g,POL,0.117,137.18,NA
UKN,2016,SSC_DEF,all,27.7.g,WHG,18.111,16710.86,NA
UKN,2017,MIS_MIS,all,27.7.a,COD,17.548,50017.42,NA
UKN,2017,MIS_MIS,all,27.7.a,HAD,939.729,1798215.6,NA
UKN,2017,MIS_MIS,all,27.7.a,HKE,168.294,432603.46,NA
UKN,2017,MIS_MIS,all,27.7.a,MEG,0.015,11.02,NA
UKN,2017,MIS_MIS,all,27.7.a,MON,11.91,37863.48,NA
UKN,2017,MIS_MIS,all,27.7.a,PLE,10.009,9710.11,NA
UKN,2017,MIS_MIS,all,27.7.a,POL,41.034,117499.23,NA
UKN,2017,MIS_MIS,all,27.7.a,SOL,0.058,362.61,NA
UKN,2017,MIS_MIS,all,27.7.a,WHG,9.719,7348.53,NA
UKN,2017,MIS_MIS,all,27.7.e,PLE,0.002,6.07,NA
UKN,2017,MIS_MIS,all,27.7.j,COD,0.036,74.26,NA
UKN,2017,MIS_MIS,all,27.7.j,HAD,0.373,688.42,NA
UKN,2017,MIS_MIS,all,27.7.j,HKE,30.697,54236.77,NA
UKN,2017,MIS_MIS,all,27.7.j,MEG,0.199,379.85,NA
UKN,2017,MIS_MIS,all,27.7.j,MON,0.252,654.73,NA
UKN,2017,MIS_MIS,all,27.7.j,POL,0.007,12.34,NA
UKN,2017,MIS_MIS,all,27.7.j,WHG,0.208,415.21,NA
UKN,2017,OTB_CRU,<10m,27.6.a,HAD,0.012,5.7,NA
UKN,2017,OTB_CRU,<10m,27.6.a,HKE,0.001,0.91,NA
UKN,2017,OTB_CRU,<10m,27.6.a,MON,0.01,8.56,NA
UKN,2017,OTB_CRU,<10m,27.7.a,COD,1.779,4221.31,NA
UKN,2017,OTB_CRU,<10m,27.7.a,HAD,10.747,14858.88,NA
UKN,2017,OTB_CRU,<10m,27.7.a,HKE,0.181,317.49,NA
UKN,2017,OTB_CRU,<10m,27.7.a,MON,4.142,9454.9,NA
UKN,2017,OTB_CRU,<10m,27.7.a,PLE,0.192,271.97,NA
UKN,2017,OTB_CRU,<10m,27.7.a,POL,0.006,7.87,NA
UKN,2017,OTB_CRU,<10m,27.7.a,SOL,0.126,610.22,NA
UKN,2017,OTB_CRU,<10m,27.7.a,WHG,0.472,321.21,NA
UKN,2017,OTB_CRU,10<24m,27.4,COD,0.16,253.23,NA
UKN,2017,OTB_CRU,10<24m,27.4,HAD,0.1,63.14,NA
UKN,2017,OTB_CRU,10<24m,27.4,HKE,0.07,95.34,NA
UKN,2017,OTB_CRU,10<24m,27.4,MON,0.789,2246.52,NA
UKN,2017,OTB_CRU,10<24m,27.4,PLE,0.233,202.55,NA
UKN,2017,OTB_CRU,10<24m,27.4,SOL,0.052,303.71,NA
UKN,2017,OTB_CRU,10<24m,27.4,WHG,0.155,147.38,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,COD,0.605,1072.38,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,HAD,5.154,4879.76,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,HKE,2.534,2574.47,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,MEG,0.152,365.01,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,MON,2.587,5784.08,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,PLE,0.225,128.57,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,POL,0.01,13.8,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,SOL,0.116,474.14,NA
UKN,2017,OTB_CRU,10<24m,27.6.a,WHG,0.126,91.41,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,COD,18.115,40027.52,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,HAD,223.218,228159.47,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,HKE,4.259,7780.75,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,MEG,0.273,188.73,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,MON,180.753,443091.22,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,PLE,8.891,5782.54,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,POL,2.697,5298.3,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,SOL,1.454,7599.46,NA
UKN,2017,OTB_CRU,10<24m,27.7.a,WHG,6.029,3661.52,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,COD,0.225,544.11,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,HAD,1.734,2013.13,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,HKE,0.197,365.92,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,MEG,0.062,81.29,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,MON,3.642,9534.32,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,PLE,0.533,564.09,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,POL,0.045,83.22,NA
UKN,2017,OTB_CRU,24<40m,27.7.a,SOL,0.018,119.33,NA
UKN,2017,OTB_DEF,10<24m,27.4,COD,11.484,28117.32,NA
UKN,2017,OTB_DEF,10<24m,27.4,HAD,9.255,12496.5,NA
UKN,2017,OTB_DEF,10<24m,27.4,HKE,2.636,6467.19,NA
UKN,2017,OTB_DEF,10<24m,27.4,MEG,0.608,2269.43,NA
UKN,2017,OTB_DEF,10<24m,27.4,MON,12.308,51987.95,NA
UKN,2017,OTB_DEF,10<24m,27.4,PLE,0.74,766.26,NA
UKN,2017,OTB_DEF,10<24m,27.4,POL,0.037,146.01,NA
UKN,2017,OTB_DEF,10<24m,27.4,SOL,0.006,79.87,NA
UKN,2017,OTB_DEF,10<24m,27.4,WHG,13.103,16352.91,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,HAD,13.212,19276.24,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,HKE,1.867,3992.03,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,MEG,0.281,289.02,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,MON,5.183,13726.12,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,PLE,0.013,6.84,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,POL,0.713,1633.07,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,SOL,0.01,13.69,NA
UKN,2017,OTB_DEF,10<24m,27.6.a,WHG,0.053,43.12,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,COD,0.009,32.77,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,HAD,2.143,4389.69,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,HKE,0.075,82.81,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,MEG,0.044,0,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,MON,1.568,5353.45,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,PLE,1.296,2645.84,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,POL,0.017,70.69,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,SOL,0.033,385.4,NA
UKN,2017,OTB_DEF,10<24m,27.7.e,WHG,3.259,3365.64,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,COD,5.261,11710.35,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,HAD,29.346,40392.68,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,HKE,5.096,9566.01,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,MEG,3.232,3859.82,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,MON,19.679,53212.75,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,PLE,0.235,239.61,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,POL,0.184,379.25,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,SOL,0.504,3272.1,NA
UKN,2017,OTB_DEF,10<24m,27.7.g,WHG,3.647,3482.62,NA
UKN,2017,OTB_DEF,10<24m,27.7.h,MON,0.196,556.23,NA
UKN,2017,OTB_DEF,10<24m,27.7.k,MON,15.872,51028.8,NA
UKN,2017,OTB_DEF,24<40m,27.7.b,MON,0.029,91.74,NA
UKN,2017,OTB_DEF,24<40m,27.7.c,MON,5,16721.83,NA
UKN,2017,OTB_DEF,24<40m,27.7.f,MEG,0.061,46.97,NA
UKN,2017,OTB_DEF,24<40m,27.7.f,WHG,0.42,579.69,NA
UKN,2017,OTB_DEF,24<40m,27.7.g,HAD,2.309,2765.27,NA
UKN,2017,OTB_DEF,24<40m,27.7.g,HKE,0.26,448.57,NA
UKN,2017,OTB_DEF,24<40m,27.7.g,MEG,0.052,55.12,NA
UKN,2017,OTB_DEF,24<40m,27.7.g,MON,0.871,2125.06,NA
UKN,2017,OTB_DEF,24<40m,27.7.g,PLE,0.021,12.55,NA
UKN,2017,OTB_DEF,24<40m,27.7.g,POL,0.01,17.33,NA
UKN,2017,OTB_DEF,24<40m,27.7.k,MON,7.471,20813.68,NA
UKN,2017,SSC_DEF,all,27.7.g,COD,0.249,523.91,NA
UKN,2017,SSC_DEF,all,27.7.g,HAD,29.419,47648.92,NA
UKN,2017,SSC_DEF,all,27.7.g,HKE,5.19,8005.94,NA
UKN,2017,SSC_DEF,all,27.7.g,MEG,0.915,914.25,NA
UKN,2017,SSC_DEF,all,27.7.g,MON,1.078,2895.32,NA
UKN,2017,SSC_DEF,all,27.7.g,PLE,0.046,19.77,NA
UKN,2017,SSC_DEF,all,27.7.g,POL,0.154,287.45,NA
UKN,2017,SSC_DEF,all,27.7.g,SOL,0.002,20.53,NA
UKN,2017,SSC_DEF,all,27.7.g,WHG,10.429,8882.73,NA
UKN,2018,MIS_MIS,all,27.4,COD,0.003,7.121,NA
UKN,2018,MIS_MIS,all,27.4,HKE,0.003,5.663,NA
UKN,2018,MIS_MIS,all,27.4,WHG,0.002,1.469,NA
UKN,2018,MIS_MIS,all,27.7.a,COD,92.854,287152.1,NA
UKN,2018,MIS_MIS,all,27.7.a,HAD,1371.211,2132241.6,NA
UKN,2018,MIS_MIS,all,27.7.a,HKE,92.233,231779.47,NA
UKN,2018,MIS_MIS,all,27.7.a,MEG,0.067,31.502,NA
UKN,2018,MIS_MIS,all,27.7.a,MON,12.013,36914.708,NA
UKN,2018,MIS_MIS,all,27.7.a,PLE,5.116,6556.703,NA
UKN,2018,MIS_MIS,all,27.7.a,POL,56.821,151452.77,NA
UKN,2018,MIS_MIS,all,27.7.a,SOL,0.119,665.673,NA
UKN,2018,MIS_MIS,all,27.7.a,WHG,11.904,11969.418,NA
UKN,2018,MIS_MIS,all,27.7.e,MON,0.079,275.954,NA
UKN,2018,MIS_MIS,all,27.7.e,PLE,0.006,13.485,NA
UKN,2018,OTB_CRU,<10m,27.7.a,COD,0.645,1232.41,NA
UKN,2018,OTB_CRU,<10m,27.7.a,HAD,4.582,5690.963,NA
UKN,2018,OTB_CRU,<10m,27.7.a,HKE,0.158,277.028,NA
UKN,2018,OTB_CRU,<10m,27.7.a,MEG,0.004,0,NA
UKN,2018,OTB_CRU,<10m,27.7.a,MON,3.945,9137.268,NA
UKN,2018,OTB_CRU,<10m,27.7.a,PLE,0.461,381.807,NA
UKN,2018,OTB_CRU,<10m,27.7.a,POL,0.068,128.539,NA
UKN,2018,OTB_CRU,<10m,27.7.a,SOL,0.289,1122.116,NA
UKN,2018,OTB_CRU,<10m,27.7.a,WHG,0.322,328.785,NA
UKN,2018,OTB_CRU,10<24m,27.4,COD,0.291,396.366,NA
UKN,2018,OTB_CRU,10<24m,27.4,HAD,0.563,482.223,NA
UKN,2018,OTB_CRU,10<24m,27.4,HKE,0.067,117.587,NA
UKN,2018,OTB_CRU,10<24m,27.4,MEG,0.003,0,NA
UKN,2018,OTB_CRU,10<24m,27.4,MON,1.889,5744.021,NA
UKN,2018,OTB_CRU,10<24m,27.4,PLE,0.444,433.248,NA
UKN,2018,OTB_CRU,10<24m,27.4,SOL,0.031,151.891,NA
UKN,2018,OTB_CRU,10<24m,27.4,WHG,0.564,920.107,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,COD,0.161,335.917,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,HAD,4.498,5303.121,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,HKE,1.385,2144.458,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,MEG,0.534,518.903,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,MON,11.816,34442.488,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,PLE,0.419,594.724,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,POL,0.036,77.314,NA
UKN,2018,OTB_CRU,10<24m,27.6.a,SOL,0.266,850.479,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,COD,24.865,57404.274,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,HAD,148.131,159170.22,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,HKE,6.81,11199.111,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,MEG,0.314,165.071,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,MON,155.013,398862.4,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,PLE,13.105,11783.437,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,POL,5.786,13509.612,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,SOL,2.077,8606.644,NA
UKN,2018,OTB_CRU,10<24m,27.7.a,WHG,6.086,5167.698,NA
UKN,2018,OTB_CRU,10<24m,27.7.d,PLE,0.024,62.122,NA
UKN,2018,OTB_CRU,10<24m,27.7.d,WHG,0.001,0.17,NA
UKN,2018,OTB_CRU,24<40m,27.7.a,COD,0.292,674.976,NA
UKN,2018,OTB_CRU,24<40m,27.7.a,HAD,0.742,752.877,NA
UKN,2018,OTB_CRU,24<40m,27.7.a,HKE,0.002,2.803,NA
UKN,2018,OTB_CRU,24<40m,27.7.a,MON,1.266,3789.489,NA
UKN,2018,OTB_CRU,24<40m,27.7.a,PLE,0.168,150.218,NA
UKN,2018,OTB_CRU,24<40m,27.7.a,POL,0.026,61.545,NA
UKN,2018,OTB_CRU,24<40m,27.7.a,SOL,0.021,225.497,NA
UKN,2018,OTB_DEF,10<24m,27.4,COD,5.307,12180.955,NA
UKN,2018,OTB_DEF,10<24m,27.4,HAD,3.536,3652.97,NA
UKN,2018,OTB_DEF,10<24m,27.4,HKE,0.51,1225.539,NA
UKN,2018,OTB_DEF,10<24m,27.4,MEG,0.209,619.342,NA
UKN,2018,OTB_DEF,10<24m,27.4,MON,8.642,29899.775,NA
UKN,2018,OTB_DEF,10<24m,27.4,PLE,0.089,108.261,NA
UKN,2018,OTB_DEF,10<24m,27.4,WHG,7.168,7105.671,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,HAD,17.871,21253.897,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,HKE,0.503,1391.253,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,MEG,1.598,1983.999,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,MON,22.46,68015.336,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,PLE,0.105,191.226,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,POL,0.202,463.733,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,SOL,0.099,376.585,NA
UKN,2018,OTB_DEF,10<24m,27.6.a,WHG,0.22,249.018,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,COD,0.094,100.688,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,HAD,0.471,212.668,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,HKE,0.083,141.345,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,MEG,1.028,3145.981,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,MON,2.247,8418.854,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,PLE,0.015,31.004,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,POL,0.076,10.795,NA
UKN,2018,OTB_DEF,10<24m,27.7.b,SOL,0.099,938.508,NA
UKN,2018,OTB_DEF,10<24m,27.7.c,HKE,0.155,448.247,NA
UKN,2018,OTB_DEF,10<24m,27.7.c,MEG,0.472,1328.284,NA
UKN,2018,OTB_DEF,10<24m,27.7.c,MON,6.877,23054.4,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,COD,0.129,585.388,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,HAD,12.533,21121.763,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,HKE,0.591,1419.839,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,MEG,1.105,2156.926,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,MON,3.718,12393.758,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,PLE,1.653,4185.685,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,POL,0.205,591.367,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,SOL,0.011,175.107,NA
UKN,2018,OTB_DEF,10<24m,27.7.e,WHG,3.892,3963.309,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,COD,4.292,8131.518,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,HAD,36.427,37806.698,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,HKE,7.895,12064.103,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,MEG,3.227,4894.582,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,MON,17.393,44892.553,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,PLE,0.62,862.438,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,POL,2.009,3775.868,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,SOL,0.375,2648.96,NA
UKN,2018,OTB_DEF,10<24m,27.7.g,WHG,5.831,3964.777,NA
UKN,2018,OTB_DEF,10<24m,27.7.h,COD,0.847,909.131,NA
UKN,2018,OTB_DEF,10<24m,27.7.h,HAD,1.196,1888.804,NA
UKN,2018,OTB_DEF,10<24m,27.7.h,HKE,0.418,784.051,NA
UKN,2018,OTB_DEF,10<24m,27.7.h,MEG,0.396,92.844,NA
UKN,2018,OTB_DEF,10<24m,27.7.h,MON,0.874,6053.737,NA
UKN,2018,OTB_DEF,10<24m,27.7.h,PLE,0.017,29.298,NA
UKN,2018,OTB_DEF,10<24m,27.7.j,COD,0.003,10.794,NA
UKN,2018,OTB_DEF,10<24m,27.7.j,HAD,5.654,11537.108,NA
UKN,2018,OTB_DEF,10<24m,27.7.j,HKE,0.621,1134.537,NA
UKN,2018,OTB_DEF,10<24m,27.7.j,MEG,0.16,436.707,NA
UKN,2018,OTB_DEF,10<24m,27.7.j,MON,1.855,8079.252,NA
UKN,2018,OTB_DEF,10<24m,27.7.j,POL,0.051,79.291,NA
UKN,2018,OTB_DEF,10<24m,27.7.j,SOL,0.001,6.658,NA
UKN,2018,OTB_DEF,10<24m,27.7.k,COD,0.003,3.154,NA
UKN,2018,OTB_DEF,10<24m,27.7.k,HAD,0.002,1.695,NA
UKN,2018,OTB_DEF,10<24m,27.7.k,HKE,0.067,199.387,NA
UKN,2018,OTB_DEF,10<24m,27.7.k,MEG,0.021,49.948,NA
UKN,2018,OTB_DEF,10<24m,27.7.k,MON,7.784,12667.124,NA
UKN,2018,OTB_DEF,24<40m,27.6.a,COD,0.053,176.498,NA
UKN,2018,OTB_DEF,24<40m,27.6.a,HAD,5.969,10454.485,NA
UKN,2018,OTB_DEF,24<40m,27.6.a,HKE,1.304,4426.215,NA
UKN,2018,OTB_DEF,24<40m,27.6.a,MON,0.001,6.522,NA
UKN,2018,OTB_DEF,24<40m,27.6.a,POL,0.141,483.377,NA
UKN,2018,OTB_DEF,24<40m,27.6.a,WHG,0.022,23.126,NA
UKN,2018,OTB_DEF,24<40m,27.7.b,HAD,0.144,48.603,NA
UKN,2018,OTB_DEF,24<40m,27.7.b,MEG,0.022,75.482,NA
UKN,2018,OTB_DEF,24<40m,27.7.b,MON,2.819,10872.02,NA
UKN,2018,OTB_DEF,24<40m,27.7.c,HAD,0.096,32.395,NA
UKN,2018,OTB_DEF,24<40m,27.7.c,MEG,0.09,301.928,NA
UKN,2018,OTB_DEF,24<40m,27.7.c,MON,10.459,38263.015,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,COD,0.071,189.677,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,HAD,13.714,21005.75,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,HKE,0.905,2305.697,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,MEG,2.76,6049.611,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,MON,2.232,7291.89,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,PLE,0.166,427.585,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,POL,0.194,513.285,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,SOL,0.296,3517.016,NA
UKN,2018,OTB_DEF,24<40m,27.7.e,WHG,0.991,1430.102,NA
UKN,2018,OTB_DEF,24<40m,27.7.f,HKE,0.278,830.778,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,COD,0.097,194.436,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,HAD,2.928,4224.251,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,HKE,0.832,1659.759,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,MEG,0.28,96.574,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,MON,1.388,3315.052,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,PLE,0.082,89.102,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,POL,0.374,795.976,NA
UKN,2018,OTB_DEF,24<40m,27.7.g,WHG,0.693,751.758,NA
UKN,2018,OTB_DEF,24<40m,27.7.h,HAD,0.414,724.031,NA
UKN,2018,OTB_DEF,24<40m,27.7.h,HKE,0.501,1653.124,NA
UKN,2018,OTB_DEF,24<40m,27.7.h,MEG,0.291,679,NA
UKN,2018,OTB_DEF,24<40m,27.7.h,MON,0.133,439.634,NA
UKN,2018,OTB_DEF,24<40m,27.7.h,SOL,0.054,769.391,NA
UKN,2018,OTB_DEF,24<40m,27.7.k,HAD,0.047,15.824,NA
UKN,2018,OTB_DEF,24<40m,27.7.k,HKE,0.111,329.723,NA
UKN,2018,OTB_DEF,24<40m,27.7.k,MEG,0.067,226.446,NA
UKN,2018,OTB_DEF,24<40m,27.7.k,MON,13.62,53275.047,NA
UKS,2009,FPO_CRU,all,27.4,COD,3.9854,9283.5376,NA
UKS,2009,FPO_CRU,all,27.4,HKE,0.24,534.0648,NA
UKS,2009,FPO_CRU,all,27.4,MON,0.0089,15.27925,NA
UKS,2009,FPO_CRU,all,27.4,PLE,0.0363,22.00212,NA
UKS,2009,FPO_CRU,all,27.4,POL,0.2,611.989,NA
UKS,2009,FPO_CRU,all,27.4,WHG,0.325,174.7946,NA
UKS,2009,FPO_CRU,all,27.6.a,POL,0.1163,645.0777,NA
UKS,2009,GNS_DEF,all,27.4,COD,0.7641,1685.50915,NA
UKS,2009,GNS_DEF,all,27.4,HKE,3.4253,8499.211,NA
UKS,2009,GNS_DEF,all,27.4,MEG,4.5635,14351.239,NA
UKS,2009,GNS_DEF,all,27.4,MON,920.2144,3010548.4,NA
UKS,2009,GNS_DEF,all,27.4,PLE,0.2945,305.4261,NA
UKS,2009,GNS_DEF,all,27.4,SOL,1.6335,995.8526,NA
UKS,2009,GNS_DEF,all,27.4,WHG,0.1302,157.901885,NA
UKS,2009,GNS_DEF,all,27.6.b,COD,0.3101,738.9534,NA
UKS,2009,GNS_DEF,all,27.6.b,HKE,0.0476,146.363,NA
UKS,2009,GNS_DEF,all,27.6.b,MEG,0.0956,330.7285,NA
UKS,2009,GNS_DEF,all,27.6.b,MON,208.2808,1275274,NA
UKS,2009,GNS_DEF,all,27.7.b,HKE,55.7733,139800.5275,NA
UKS,2009,GNS_DEF,all,27.7.b,MEG,0.1009,332.3054,NA
UKS,2009,GNS_DEF,all,27.7.b,MON,292.316,1404550.193,NA
UKS,2009,GNS_DEF,all,27.7.d,COD,0.2874,456.764,NA
UKS,2009,GNS_DEF,all,27.7.d,HAD,0.0005,0.427819,NA
UKS,2009,GNS_DEF,all,27.7.d,PLE,8.6085,12781.1665,NA
UKS,2009,GNS_DEF,all,27.7.d,SOL,4.9003,39783.203,NA
UKS,2009,GNS_DEF,all,27.7.d,WHG,1.4698,1051.28575,NA
UKS,2009,GNS_DEF,all,27.7.e,COD,0.005,10.51212,NA
UKS,2009,GNS_DEF,all,27.7.e,HKE,0.0058,24.4468,NA
UKS,2009,GNS_DEF,all,27.7.e,POL,0.0091,7.98188,NA
UKS,2009,GNS_DEF,all,27.7.h,MON,71.0765,260629.77,NA
UKS,2009,GNS_DEF,all,27.8.a,HKE,0.022,50.49487,NA
UKS,2009,GNS_DEF,all,27.8.a,MON,66.8752,248535.07,NA
UKS,2009,GNS_DEF,all,27.8.d,MON,20.1877,74655.403,NA
UKS,2009,LLS_FIF,all,27.4,COD,9.9868,21267.691,NA
UKS,2009,LLS_FIF,all,27.4,HAD,1.4367,2023.7428,NA
UKS,2009,LLS_FIF,all,27.4,HKE,2057.5056,6007393.1,NA
UKS,2009,LLS_FIF,all,27.4,MEG,0.0641,121.41504,NA
UKS,2009,LLS_FIF,all,27.4,MON,0.6887,2196.7156,NA
UKS,2009,LLS_FIF,all,27.4,PLE,0.7562,778.80173,NA
UKS,2009,LLS_FIF,all,27.4,POL,7.7572,20181.836,NA
UKS,2009,LLS_FIF,all,27.4,WHG,0.117,135.96087,NA
UKS,2009,LLS_FIF,all,27.6.a,HKE,1716.2264,5135261.2,NA
UKS,2009,LLS_FIF,all,27.7.b,HKE,155.2349,543940.47,NA
UKS,2009,MIS_MIS,all,27.4,COD,1.5506,3378.6697,NA
UKS,2009,MIS_MIS,all,27.4,HAD,10.3277,10582.0536,NA
UKS,2009,MIS_MIS,all,27.4,HKE,0.0163,33.89549,NA
UKS,2009,MIS_MIS,all,27.4,MEG,0.6909,2471.1436,NA
UKS,2009,MIS_MIS,all,27.4,MON,1.2487,4669.1925,NA
UKS,2009,MIS_MIS,all,27.4,PLE,1.3649,1141.5555,NA
UKS,2009,MIS_MIS,all,27.4,WHG,2.0035,1859.94918,NA
UKS,2009,MIS_MIS,all,27.6.a,HAD,0.0111,12.21118,NA
UKS,2009,MIS_MIS,all,27.6.a,PLE,0.0247,18.34732,NA
UKS,2009,MIS_MIS,all,27.6.a,POL,0.054,165.2359,NA
UKS,2009,MIS_MIS,all,27.6.a,SOL,0.017,149.3088,NA
UKS,2009,MIS_MIS,all,27.6.a,WHG,0.023,18.34732,NA
UKS,2009,MIS_MIS,all,27.6.b,COD,0.06,186.24794,NA
UKS,2009,MIS_MIS,all,27.6.b,HAD,3.6421,5552.382,NA
UKS,2009,MIS_MIS,all,27.6.b,MEG,1.0447,2295.7741,NA
UKS,2009,MIS_MIS,all,27.6.b,MON,2.9688,12595.5907,NA
UKS,2009,MIS_MIS,all,27.6.b,WHG,0.0968,73.46263,NA
UKS,2009,MIS_MIS,all,27.7.a,SOL,0.2814,1364.4,NA
UKS,2009,MIS_MIS,all,27.7.d,MON,1.5996,5636.1369,NA
UKS,2009,MIS_MIS,all,27.7.d,PLE,2.4577,4642.3497,NA
UKS,2009,MIS_MIS,all,27.7.d,SOL,0.8132,8124.4912,NA
UKS,2009,MIS_MIS,all,27.7.e,COD,0.0166,19.47188,NA
UKS,2009,MIS_MIS,all,27.7.e,HAD,0.0017,1.674606,NA
UKS,2009,MIS_MIS,all,27.7.e,HKE,0.002,11.01328,NA
UKS,2009,MIS_MIS,all,27.7.e,MEG,0.0544,95.7458934,NA
UKS,2009,MIS_MIS,all,27.7.e,MON,26.1891,68528.7821,NA
UKS,2009,MIS_MIS,all,27.7.e,PLE,0.866,1407.0234,NA
